973,72417
969,85287
987,87276
972,119099
967,98166
976,76531
974,84517
1015,85466
969,77490
967,86885
967,99395
1017,81772
1039,117113
994,102356
980,101867
969,79186
1072,81612
975,101569
995,73344
1023,78176
1001,101103
973,72678
976,81207
975,78804
976,85183
988,75771
976,84142
975,86335
999,81872
975,72886
983,80918
1008,77260
975,76960
973,75798
991,90698
1039,79799
976,78141
982,86981
976,74905
976,85088
995,86052
1007,78036
975,87271
976,98747
971,100082
983,77485
989,86424
1005,81792
994,103115
977,70330
1023,80082
976,78416
1008,84812
1006,83018
1019,71448
932,72035
960,78510
943,85511
957,82559
959,101757
935,84531
964,103323
939,75220
961,85089
991,86365
970,100005
948,83585
969,117511
944,101595
948,79088
971,83219
935,101877
966,79575
960,82575
973,85021
976,86450
939,77748
936,82625
962,77465
976,77569
969,86053
993,82647
938,77980
979,85684
942,78559
963,105747
944,101124
1003,68799
972,83569
949,71542
983,73677
983,84365
934,86054
950,82061
964,77193
977,87851
934,81048
975,99815
976,77193
954,86625
957,77020
943,82366
977,87091
944,99218
949,82742
971,101229
958,71851
1007,81521
999,100294
969,74021
960,79501
945,83124
954,101406
974,78928
976,82356
933,73638
943,79699
990,99240
939,78146
950,85093
942,88986
938,89928
941,86424
995,89277
942,81865
960,101866
944,79277
975,81408
972,100813
967,71917
1009,80929
977,98758
960,73813
935,74072
957,84762
953,85950
948,80637
965,102799
945,73917
958,78941
976,101500
944,71366
1031,80835
999,76193
944,77799
961,66156
981,88980
947,81418
990,99313
933,73906
949,79219
957,116935
960,100918
939,100365
942,71835
1002,81491
970,99706
934,74114
942,79699
958,66522
963,88225
933,81771
995,100183
935,88699
944,87489
976,87465
960,85842
967,82370
989,77668
970,85287
942,77857
976,86636
983,72654
953,83946
942,84522
949,84449
1019,81705
942,78236
960,85324
935,75876
966,88270
1023,80844
949,78664
947,106030
935,101330
943,77277
942,83687
934,70141
985,82542
977,77356
973,76224
943,76260
945,85193
962,79281
973,82731
960,100729
954,74678
944,77908
966,120549
947,100083
941,74824
961,83215
988,85099
942,71260
997,82664
945,119961
944,99991
933,75386
993,84146
998,84803
971,70131
1005,83678
939,119866
944,100980
976,84542
944,82344
963,83866
959,78224
954,87176
942,77186
962,83672
976,84176
950,101388
944,70521
935,82271
997,100814
944,81037
962,103198
939,80653
946,104908
944,100371
976,87762
960,83852
1007,69183
933,83595
962,101398
962,101030
944,87381
965,83877
951,71354
960,81784
990,82919
941,102611
938,101130
957,76052
934,84260
943,85187
938,70423
959,83401
944,118814
942,102541
967,74530
960,83408
942,83980
946,88437
966,88699
974,86062
960,85219
955,85002
938,71563
969,82249
944,76517
935,83799
946,84799
955,101323
966,86987
948,86543
999,66345
967,82740
948,88329
970,89270
939,83381
985,86543
965,83763
960,84459
954,89928
944,83219
938,87465
941,83950
944,83970
942,89566
951,83287
979,100834
994,83114
967,102333
1002,101113
960,76824
934,84449
935,72907
935,81082
961,115741
943,101605
934,101314
938,78908
1003,83502
975,101020
965,75950
935,84530
955,84236
946,76208
991,78560
972,75772
934,84610
949,84428
974,100917
976,73355
945,79605
944,101114
944,76894
971,84523
966,84281
953,100934
956,116748
958,101020
951,101031
943,77469
961,83720
960,88799
947,82909
938,101396
945,81502
1009,101876
955,82271
949,102814
940,101146
960,68553
957,88025
949,103020
933,101757
966,83397
987,82635
943,84062
945,87846
941,87935
945,113792
944,101005
1006,73072
993,80449
942,100742
955,85114
960,84612
961,84168
935,72131
939,82067
948,84167
949,100723
934,100841
1007,75208
976,84987
976,84372
949,70705
946,81781
990,76048
962,84612
944,77564
950,86147
933,102835
944,74452
948,84141
944,84611
981,72502
982,80271
1010,84917
951,84988
944,84627
937,84047
990,88894
947,82917
957,88624
999,88614
942,96559
938,88323
947,82812
977,88532
975,88137
976,114281
983,100382
944,101193
949,79647
948,83029
960,77773
949,84146
944,101193
944,70988
949,81605
958,82912
934,101099
974,77382
1018,84072
960,79741
1008,83010
956,101407
951,101491
938,82167
957,101663
933,77934
957,88218
939,83689
957,100250
961,100355
960,67490
933,84244
971,84814
1035,78894
1011,82824
954,101125
976,79407
933,105366
993,117218
973,101490
967,100638
960,77183
941,84424
962,78893
997,82448
960,83663
933,97886
946,79929
935,79089
999,82906
944,77371
969,83782
978,79742
1002,82447
977,79594
941,105465
935,101047
961,77941
956,86617
941,78226
949,82637
972,71730
991,82250
964,86448
981,84343
944,72782
962,80742
933,121293
957,94114
987,87970
935,101612
971,74188
938,84239
933,84235
972,73812
987,81021
960,120705
944,100636
963,85005
960,83865
955,84814
944,72114
960,81960
932,76813
979,84145
943,83762
987,78980
1009,83386
976,100532
937,70225
942,81690
993,88793
975,83208
997,88228
947,83946
961,89278
934,82365
965,100836
944,81031
946,103302
989,100449
955,77115
941,84814
938,86235
943,86048
938,83774
971,84637
970,100835
938,96465
975,87562
943,100447
943,100929
972,71166
939,82166
985,101407
938,81782
965,101490
966,101612
976,81219
941,79653
965,105841
939,101031
944,71647
939,81960
959,78235
991,82908
941,84720
933,101312
935,100741
955,78985
947,83476
973,101506
944,82458
974,101397
961,100928
943,78036
950,84946
989,88979
989,83037
960,101302
971,118542
965,101511
933,75668
991,84437
967,83962
961,79464
934,75762
943,84893
960,84437
934,85772
981,75301
949,82906
955,84560
938,71566
942,81083
961,101146
941,76531
986,84554
944,83888
936,79183
939,83584
944,100840
954,78020
939,78835
944,74387
1008,83099
1003,85005
954,71751
985,82061
949,119142
938,101202
934,75689
971,84624
935,84167
954,70047
934,82929
932,81113
949,103758
945,101131
935,78236
966,87104
954,85864
950,84374
960,83851
934,100858
954,117313
960,100251
938,101784
960,89559
1006,83020
999,101199
957,79699
944,105183
953,101396
955,77584
963,85689
963,75591
950,84459
935,79459
971,82813
962,118835
970,100718
956,86249
951,84917
951,88518
934,100553
996,83517
947,83663
944,84167
965,88616
942,84537
963,83218
933,84803
932,71072
944,81330
937,76815
960,84533
962,86271
961,75292
967,84248
1006,84542
938,87225
976,82072
944,86531
933,83501
949,88048
959,84733
944,83677
938,84434
949,100970
959,71094
954,81142
967,88424
944,87751
960,82835
973,100188
945,79893
933,105570
945,101125
958,71752
933,81705
951,78167
934,83407
992,78703
935,82652
961,83700
970,84847
974,79372
975,82464
957,100484
948,77466
941,77292
977,81243
941,100929
957,75795
959,84260
942,88971
943,114293
943,100886
960,79595
996,81980
978,88096
958,86449
969,85323
974,84292
970,83720
974,101309
935,116570
