790,120530
787,89271
799,110594
799,85654
800,89031
783,82073
794,139783
810,119005
781,120057
798,117920
806,101581
780,114865
815,119946
781,112669
791,187950
812,139187
789,139512
788,119031
791,140060
790,139217
799,120145
780,138611
782,120705
793,138177
783,159271
800,140849
791,138061
921,139397
789,120371
832,118918
804,139108
795,140062
799,137554
781,140346
784,139019
794,137945
848,121310
793,138166
786,138731
803,139114
807,140981
799,138083
795,139771
782,120826
788,157386
783,139182
802,140062
787,139301
784,139001
791,139396
781,138824
784,120355
802,138072
811,159330
794,120533
794,137945
787,158643
790,159303
784,139595
791,138623
782,138894
789,159048
784,120918
795,138991
787,159626
782,140249
784,140731
780,119783
789,139484
785,140366
928,138518
794,139569
782,159292
783,140068
797,139679
782,139747
815,159553
784,140271
802,139698
794,139945
780,159550
783,140236
784,160124
790,160260
782,141584
780,138825
817,139564
797,159981
783,160031
781,139757
815,159570
784,158907
785,140730
790,159663
788,159500
783,139663
791,158612
782,159658
782,159416
893,159183
787,159183
780,160330
799,158719
838,159559
795,158814
798,139792
806,159207
783,159793
799,159512
803,139020
782,159417
791,159193
835,139408
784,158852
874,160424
794,138062
798,158709
790,158799
792,120366
797,137219
783,120719
811,138343
784,157677
784,159113
783,121114
783,137907
783,159740
794,140710
790,138460
782,138893
799,159371
793,139424
789,157866
787,159407
786,158835
785,120261
784,138249
844,159327
787,159177
788,139586
789,158626
858,139958
787,158962
784,159271
807,178800
780,159501
783,158449
784,158722
818,138894
781,158542
786,140235
813,158073
793,159741
785,139288
797,157866
831,159224
817,139670
838,137140
784,139394
784,138718
793,138626
790,138141
801,140038
791,138518
795,138166
780,139769
783,138636
791,138329
785,138544
782,138741
817,119114
800,138522
783,119792
789,137690
784,158624
786,120047
784,138343
790,157959
784,158939
787,120356
786,137460
791,158636
798,139302
784,138679
785,138261
807,120459
781,137113
784,138458
786,138239
794,119229
784,138072
781,120260
875,138438
799,157216
791,158706
812,138800
793,157841
784,158918
784,138799
780,158354
791,138799
800,137866
784,138178
781,139188
783,138720
791,138083
816,119698
799,137678
785,137950
783,138235
780,119493
807,137663
842,158330
781,119584
786,137491
794,158653
832,119960
784,138252
791,159270
791,139748
787,138800
780,138460
782,158893
813,138814
784,158887
798,120438
784,137688
788,139856
829,119202
789,137852
783,119799
784,138072
784,159570
783,120047
792,138437
787,158907
797,140366
794,138235
783,139793
816,158906
805,139469
787,158073
790,159554
784,119972
784,138345
780,158424
783,120459
795,137770
785,158636
783,140605
791,137511
791,138731
801,158987
790,120542
804,137784
784,158698
787,140344
783,138355
798,139218
801,140438
795,139010
786,119699
783,138936
791,159605
805,139664
782,139100
781,139559
784,139654
802,138611
782,138835
784,159466
780,139203
794,159270
784,158605
799,139959
781,158731
781,139936
800,139395
784,119114
885,137313
784,120236
783,138465
793,158083
802,141219
786,137679
787,139020
781,159366
781,120166
794,138371
798,158894
785,139841
787,139288
781,138835
784,139772
806,139207
797,140074
784,139560
793,139124
783,120558
784,138277
789,158517
787,140604
795,137961
795,139585
810,159382
783,140048
791,139397
790,139193
786,159793
781,139612
797,158354
789,158824
781,120518
787,137981
802,159589
787,159172
794,120815
790,139125
781,159886
780,140612
793,139408
804,139466
787,159156
785,140440
783,140048
780,139856
784,159946
787,139952
783,159270
787,159674
783,140812
784,139100
789,140342
783,159281
797,140356
786,139113
783,139855
805,140604
799,139129
784,140156
784,160709
791,141387
784,138617
783,139465
794,159656
786,140438
787,139392
784,139476
781,139501
789,139584
781,119958
784,139466
803,159596
801,139852
794,140638
790,140038
785,142250
784,138626
784,140604
790,159278
801,159857
782,121593
785,139489
784,138825
799,140155
811,121960
784,139690
786,140553
815,120048
799,139793
780,121376
784,138814
807,159935
780,142408
813,138344
816,140240
788,160721
801,160423
790,121935
821,139851
796,159757
813,140887
784,140354
815,120907
801,139877
784,142131
781,139005
797,142037
801,140142
783,120799
802,140156
785,122176
796,140156
788,141082
780,138803
783,141851
794,139762
799,120236
791,139841
781,160314
786,140625
784,140277
783,119945
798,140482
811,159877
780,122510
785,139570
799,159929
842,141558
801,139099
785,141006
806,159865
795,160031
784,121782
782,139124
783,159843
787,140606
783,139908
802,121113
791,139851
784,160596
781,121945
799,139843
803,140706
787,120429
783,138542
795,120533
783,139783
782,159365
816,159946
782,121669
806,139182
785,159961
790,121277
787,140323
782,138260
819,140417
788,159654
785,121574
788,138346
787,158625
789,159664
785,120747
794,138797
788,158699
798,159481
784,120355
784,137867
798,159501
790,140343
782,138647
782,119783
799,139280
782,159177
784,140792
781,139866
807,139584
780,141083
791,139375
789,139382
794,159408
782,159560
781,139114
784,159654
787,159846
801,139966
784,159654
783,159511
797,139375
784,158344
786,158799
796,120730
782,139005
802,160083
786,121866
782,139465
783,140325
816,119689
782,138261
790,121302
784,138741
813,159407
796,141282
787,137753
867,139570
784,159876
784,121792
784,139474
803,138718
787,140063
784,141940
789,138554
789,140036
799,160142
792,121970
801,139747
793,140417
784,137866
816,121747
783,119876
832,138813
796,159647
784,160125
788,121407
784,118437
803,139005
806,121382
816,139382
790,138893
794,119688
786,138260
798,121114
782,138344
782,158718
784,121005
782,138814
787,158448
784,159183
784,121089
785,138553
784,138919
784,139313
784,138803
780,158886
846,121476
815,118627
784,137492
790,158344
807,120424
786,137865
781,158450
817,120909
818,138741
782,140225
787,137031
789,140894
798,139747
782,119688
785,137020
794,121019
784,118570
808,138082
799,121287
781,137902
801,139518
786,119208
784,138048
782,120249
795,138987
790,159302
782,120357
799,138074
816,158799
817,140082
813,139772
919,139124
794,159857
787,140730
783,139099
784,119208
797,139490
785,120083
789,138449
784,158619
790,159030
798,120719
813,138251
801,159365
792,139710
781,138647
781,139031
785,140388
787,138533
782,138543
789,139404
783,138064
815,119730
784,138821
781,120906
804,139466
784,157946
787,120826
791,119959
801,118459
817,138083
784,121698
792,138156
782,158105
789,159408
787,140611
783,138279
788,118647
791,137480
780,119206
782,138757
811,159287
782,119617
785,138334
790,140544
798,136544
809,139372
784,158132
784,141388
782,137100
784,139605
784,159099
811,121476
784,138260
794,139019
784,139010
789,140437
785,157407
784,139028
787,138712
790,119296
784,137502
800,139664
797,137584
787,138625
816,158705
780,119959
816,137758
795,158825
784,120532
786,137302
784,158424
780,120260
787,118553
790,138354
785,120800
859,119207
789,118083
807,138865
865,120423
783,138270
809,139782
790,137099
784,140612
786,139771
788,119585
799,137585
784,120061
783,118459
790,138354
798,120647
799,119022
787,117981
809,138934
810,120731
784,119851
785,118088
801,139005
784,120823
793,138502
794,158236
781,121417
794,138533
782,137757
783,139193
802,141052
780,139866
790,120063
784,137191
781,120638
796,137678
799,138424
782,138476
787,119323
786,137771
781,158793
795,120248
786,138530
781,158517
794,120518
795,137852
789,158559
784,120706
788,138146
794,138449
817,138719
786,120048
785,119877
839,117886
789,138706
798,120072
784,138240
789,121845
781,138089
799,138611
797,118652
781,138062
790,120554
781,137596
805,158625
814,120344
834,118181
813,120343
784,117501
806,138376
789,119145
784,138893
781,121511
791,137945
783,138910
791,119663
786,138062
795,120167
803,138907
829,140701
795,137511
799,139193
781,158835
780,120813
789,138366
783,157490
783,120706
783,118371
783,119193
784,117876
819,138424
784,119031
796,138554
862,119981
781,139209
787,139281
794,118824
784,137515
786,119678
816,138277
786,158450
782,120637
803,138272
791,157981
789,121256
783,119287
781,137958
815,141099
782,137489
807,121099
790,118366
790,138448
782,120180
810,138718
789,158532
791,120835
784,138424
785,157907
813,159371
782,120459
793,137851
837,158142
781,121894
781,118741
784,138167
784,159460
782,120099
787,138960
800,158867
788,121155
